Index,Sigma,Freq,Ratio_SF,True_Thickness,Pred_Thickness,Error_Abs,Ratio_Category,Thick_Category
423,0.04,11.0,0.0036363635547539967,7.999999942434371,7.9213257,0.07867425884062129,中比值 (过渡区),薄环流
424,0.1,7.0,0.0142857144965472,4.000000183988009,4.154052,0.15405159671267477,高比值 (阻性主导),薄环流
425,0.12,0.40000024,0.2999998092603118,20.00000003883293,19.847097,0.15290264198234382,高比值 (阻性主导),厚环流
426,0.1,19.0,0.005263157972886998,18.000000159609748,17.92615,0.07385079132361483,中比值 (过渡区),厚环流
427,-4.583865e-10,13.2,-3.472625015276606e-11,2.0000003047648285,1.9666206,0.03337974030407409,低比值 (容性主导),薄环流
428,-4.583865e-10,2.2,-2.0835749331096122e-10,21.999999918056112,22.814974,0.8149739131206459,低比值 (容性主导),厚环流
429,0.1,17.6,0.0056818181430109485,12.000000008778036,11.920463,0.07953740044063373,中比值 (过渡区),中等环流
430,0.06,13.0,0.0046153845118677,23.999999797279294,23.71825,0.2817495226210909,中比值 (过渡区),厚环流
431,0.02,1.7999998,0.011111111886789394,10.000000026922422,10.280297,0.28029725243548853,高比值 (阻性主导),中等环流
432,0.04,5.3999996,0.007407407763745321,13.99999999063365,14.06044,0.060440072842911974,中比值 (过渡区),中等环流
433,0.12,10.0,0.011999999730579098,10.000000026922422,9.993444,0.006555584173398188,高比值 (阻性主导),中等环流
434,0.08,16.6,0.004819276889676695,21.999999918056112,22.182713,0.18271263687552874,中比值 (过渡区),厚环流
435,-4.583865e-10,0.6000001,-7.639773848541891e-10,21.999999918056112,22.785606,0.7856064662212319,低比值 (容性主导),厚环流
436,-4.583865e-10,2.6000001,-1.763024884735215e-10,16.0000000751217,16.182852,0.18285171626013508,低比值 (容性主导),中等环流
437,0.08,3.6000001,0.02222222083631229,21.999999918056112,22.103533,0.10353287308158343,高比值 (阻性主导),厚环流
438,0.02,12.4,0.0016129032392440338,18.000000159609748,17.999699,0.00030152069373201584,低比值 (容性主导),厚环流
439,0.04,16.6,0.0024096384448383476,21.999999918056112,22.424133,0.4241333827251381,低比值 (容性主导),厚环流
440,0.08,9.8,0.008163264963946752,2.0000003047648285,1.873376,0.12662429291637878,中比值 (过渡区),薄环流
441,0.02,2.6000001,0.007692307094184423,23.999999797279294,22.896244,1.1037557482070284,中比值 (过渡区),厚环流
442,-4.583865e-10,16.199999,-2.8295464677841096e-11,23.999999797279294,23.927008,0.07299212210839556,低比值 (容性主导),厚环流
443,0.12,6.0,0.01999999954963183,13.99999999063365,13.941523,0.058477392367048964,高比值 (阻性主导),中等环流
444,0.12,4.4,0.027272726065815548,13.99999999063365,14.022809,0.022809037991837755,高比值 (阻性主导),中等环流
445,0.06,5.6,0.010714285655352698,18.000000159609748,17.876951,0.12304894195838045,高比值 (阻性主导),厚环流
446,0.1,15.4,0.006493506750694731,2.0000003047648285,1.9303256,0.06967467743786315,中比值 (过渡区),薄环流
447,0.02,1.9999996,0.010000001559622202,7.999999942434371,7.983887,0.01611274684721309,高比值 (阻性主导),薄环流
448,0.02,8.8,0.00227272717240956,7.999999942434371,7.860566,0.13943380321317989,低比值 (容性主导),薄环流
449,-4.583865e-10,12.8,-3.581144441886166e-11,23.999999797279294,23.941027,0.05897310965722369,低比值 (容性主导),厚环流
450,-4.583865e-10,11.8,-3.884631254063892e-11,16.0000000751217,16.187546,0.18754570124548664,低比值 (容性主导),中等环流
451,0.08,5.3999996,0.014814815527490642,13.99999999063365,14.033083,0.033082971402482286,高比值 (阻性主导),中等环流
452,0.04,11.0,0.0036363635547539967,21.999999918056112,22.416311,0.41631134598197406,中比值 (过渡区),厚环流
453,0.04,3.6000001,0.011111110418156146,18.000000159609748,17.82501,0.17498985992713045,高比值 (阻性主导),厚环流
454,0.08,12.6,0.006349206014562029,13.99999999063365,13.854166,0.14583395974986146,中比值 (过渡区),中等环流
455,0.04,17.6,0.0022727271725386925,12.000000008778036,11.904943,0.09505654259151264,低比值 (容性主导),中等环流
456,-4.583865e-10,14.6,-3.139633448079344e-11,10.000000026922422,9.843847,0.1561527521421482,低比值 (容性主导),中等环流
457,-4.583865e-10,4.7999997,-9.549719221962507e-11,2.0000003047648285,1.9795047,0.020495600289425653,低比值 (容性主导),薄环流
458,0.12,4.4,0.027272726065815548,4.000000183988009,4.0000257,2.55652185341404e-05,高比值 (阻性主导),薄环流
459,0.06,12.0,0.004999999887824624,6.00000006321119,6.0220423,0.022042211263907596,中比值 (过渡区),薄环流
460,0.12,13.0,0.0092307690237354,12.000000008778036,11.820041,0.17995930595821186,高比值 (阻性主导),中等环流
461,0.02,9.4,0.00212765961302928,4.000000183988009,3.9298306,0.07016963284054789,低比值 (容性主导),薄环流
462,0.02,4.9999995,0.004000000291262787,20.00000003883293,20.158487,0.1584872811133593,中比值 (过渡区),厚环流
463,-4.583865e-10,11.6,-3.9516075889140427e-11,10.000000026922422,9.846305,0.15369513342876928,低比值 (容性主导),中等环流
464,0.02,10.2,0.001960784306371991,7.999999942434371,7.8585587,0.14144128764921504,低比值 (容性主导),薄环流
465,0.04,17.4,0.0022988505735961713,18.000000159609748,18.026564,0.026563484799432047,低比值 (容性主导),厚环流
466,0.1,11.2,0.008928571712872986,16.0000000751217,16.020206,0.020206376294314765,高比值 (阻性主导),中等环流
467,0.02,4.4,0.004545454344302592,6.00000006321119,5.473874,0.5261259711091393,中比值 (过渡区),薄环流
468,0.12,12.2,0.009836065506888158,12.000000008778036,11.813518,0.1864824382824306,高比值 (阻性主导),中等环流
469,0.04,4.0,0.009999999773982582,23.999999797279294,22.862364,1.1376359819716768,高比值 (阻性主导),厚环流
470,0.12,2.6000001,0.04615384256510654,6.00000006321119,6.462184,0.4621838891203529,高比值 (阻性主导),薄环流
471,0.08,2.8,0.02857142840917182,12.000000008778036,12.356055,0.35605525092655377,高比值 (阻性主导),中等环流
472,0.02,7.2,0.002777777788889785,13.99999999063365,13.892215,0.10778521554820131,低比值 (容性主导),中等环流
473,0.1,5.7999997,0.01724138041477125,7.999999942434371,7.89576,0.10423988307768184,高比值 (阻性主导),薄环流
474,0.02,6.2,0.0032258064782279216,12.000000008778036,11.915413,0.08458710594600483,低比值 (容性主导),中等环流
475,0.04,8.4,0.004761904871153687,21.999999918056112,22.454702,0.45470245926322406,中比值 (过渡区),厚环流
476,0.04,9.2,0.004347826079441795,12.000000008778036,11.9055,0.09449959679073139,中比值 (过渡区),中等环流
477,-4.583865e-10,18.0,-2.546591641123699e-11,16.0000000751217,16.179783,0.17978279230993977,低比值 (容性主导),中等环流
478,0.06,17.6,0.0034090907588080386,4.000000183988009,3.8279276,0.17207259457150492,低比值 (容性主导),薄环流
479,0.12,2.3999999,0.05000000184181192,12.000000008778036,12.283323,0.2833232791858311,高比值 (阻性主导),中等环流
480,0.1,7.6,0.013157895096288537,4.000000183988009,4.1327963,0.13279610354861227,高比值 (阻性主导),薄环流
481,0.02,9.0,0.0022222221723047714,12.000000008778036,11.823438,0.1765623180431728,低比值 (容性主导),中等环流
482,0.06,11.2,0.005357142828154665,4.000000183988009,3.713355,0.286645119595919,中比值 (过渡区),薄环流
483,0.1,6.7999997,0.014705883188646641,23.999999797279294,23.306822,0.6931779741591768,高比值 (阻性主导),厚环流
484,0.1,9.4,0.010638298461453897,21.999999918056112,21.989851,0.010148920131307193,高比值 (阻性主导),厚环流
485,0.06,2.3999999,0.02500000092090596,20.00000003883293,19.990126,0.009874382705000073,高比值 (阻性主导),厚环流
486,0.08,8.0,0.009999999775232582,12.000000008778036,11.89112,0.10888005180782123,高比值 (阻性主导),中等环流
487,0.02,12.8,0.0015624999416702697,18.000000159609748,17.990807,0.00919358001990389,低比值 (容性主导),厚环流
488,0.12,12.8,0.009374999650021618,7.999999942434371,7.8000093,0.19999069179350215,高比值 (阻性主导),薄环流
489,-4.583865e-10,13.8,-3.321641225065126e-11,23.999999797279294,23.936918,0.06308153861230181,低比值 (容性主导),厚环流
490,0.02,16.199999,0.001234567960776636,13.99999999063365,13.862837,0.13716315286509584,低比值 (容性主导),中等环流
491,0.06,14.8,0.00405405391091838,7.999999942434371,8.029465,0.02946477924531621,中比值 (过渡区),薄环流
492,0.04,2.3999999,0.016666667280603974,6.00000006321119,5.5780773,0.4219227469270104,高比值 (阻性主导),薄环流
493,0.1,13.2,0.007575757797537991,7.999999942434371,7.840041,0.1599587818508752,中比值 (过渡区),薄环流
494,-4.583865e-10,11.4,-4.0209343046155216e-11,18.000000159609748,18.056374,0.05637343658165861,低比值 (容性主导),厚环流
495,0.1,3.6000001,0.027777777080193182,21.999999918056112,21.972313,0.02768699081001813,高比值 (阻性主导),厚环流
496,0.08,10.6,0.0075471693703110234,23.999999797279294,23.373558,0.6264417528457003,中比值 (过渡区),厚环流
497,0.02,6.6,0.003030303005898042,10.000000026922422,9.816133,0.18386748145123022,低比值 (容性主导),中等环流
498,0.06,10.0,0.005999999865289549,4.000000183988009,3.729828,0.27017230312863383,中比值 (过渡区),薄环流
499,0.12,5.2,0.023076923403132287,7.999999942434371,8.520765,0.5207653621310584,高比值 (阻性主导),薄环流
500,0.02,0.7999999,0.02500000276271809,13.99999999063365,14.260299,0.26029873830922057,高比值 (阻性主导),中等环流
501,0.1,3.4000003,0.029411762248079284,6.00000006321119,6.250786,0.2507857644255287,高比值 (阻性主导),薄环流
502,0.06,15.2,0.003947368382095322,23.999999797279294,23.582289,0.4177110552138643,中比值 (过渡区),厚环流
503,0.02,2.2,0.009090908686539067,2.0000003047648285,1.890297,0.10970324952038268,高比值 (阻性主导),薄环流
504,0.1,1.9999996,0.050000009660756496,4.000000183988009,4.4157906,0.4157903738733193,高比值 (阻性主导),薄环流
505,0.04,5.3999996,0.007407407763745321,10.000000026922422,9.886419,0.11358073065777319,中比值 (过渡区),中等环流
506,0.06,14.400001,0.00416666640767661,18.000000159609748,18.01255,0.01255019439415861,中比值 (过渡区),厚环流
507,0.02,2.8,0.007142857102292955,4.000000183988009,3.99998,2.02111486533596e-05,中比值 (过渡区),薄环流
508,0.1,0.7999999,0.12500001847020395,18.000000159609748,18.488634,0.48863394988732267,高比值 (阻性主导),厚环流
509,0.02,7.0,0.0028571427928725745,6.00000006321119,5.5732603,0.42673975589917834,低比值 (容性主导),薄环流
510,0.04,6.7999997,0.005882353056323924,16.0000000751217,15.9896145,0.010385588427364922,中比值 (过渡区),中等环流
511,0.04,16.4,0.002439024392311297,16.0000000751217,16.014439,0.014438554028689765,低比值 (容性主导),中等环流
512,0.1,5.7999997,0.01724138041477125,10.000000026922422,10.288426,0.2884263723085354,高比值 (阻性主导),中等环流
513,0.06,3.6000001,0.016666665627234217,18.000000159609748,17.849936,0.1500646279935367,高比值 (阻性主导),厚环流
514,0.02,5.3999996,0.0037037038818726604,16.0000000751217,16.308655,0.30865471003454914,中比值 (过渡区),中等环流
515,0.02,0.6000001,0.03333332789680367,6.00000006321119,5.456354,0.5436459219758385,高比值 (阻性主导),薄环流
516,0.02,8.4,0.0023809524355768437,12.000000008778036,11.845878,0.15412236137813373,低比值 (容性主导),中等环流
517,0.04,14.0,0.002857142793076656,18.000000159609748,18.143686,0.14368613494591642,低比值 (容性主导),厚环流
518,0.1,8.4,0.011904762621371178,23.999999797279294,23.274103,0.7258966326064424,高比值 (阻性主导),厚环流
519,-4.583865e-10,18.8,-2.438226138327333e-11,23.999999797279294,23.918125,0.08187464469140338,低比值 (容性主导),厚环流
520,0.02,19.199999,0.0010416667054175227,16.0000000751217,16.145727,0.14572708247107258,低比值 (容性主导),中等环流
521,0.06,13.6,0.004411764483200672,4.000000183988009,3.7642212,0.23577899258175883,中比值 (过渡区),薄环流
522,0.02,5.7999997,0.0034482759544959573,4.000000183988009,3.8872213,0.11277884762326273,低比值 (容性主导),薄环流
523,-4.583865e-10,6.6,-6.945250030027057e-11,4.000000183988009,4.026966,0.026965910982694297,低比值 (容性主导),薄环流
524,0.08,12.4,0.006451612956976135,2.0000003047648285,1.9294406,0.07055968720348815,中比值 (过渡区),薄环流
525,0.04,15.6,0.002564102443925562,20.00000003883293,20.081127,0.08112712791511711,低比值 (容性主导),厚环流
526,0.02,15.6,0.001282051221962781,2.0000003047648285,1.6710178,0.32898253876598815,低比值 (容性主导),薄环流
527,0.1,6.2,0.016129032991992902,7.999999942434371,7.8362503,0.16374963725859004,高比值 (阻性主导),薄环流
528,0.06,17.8,0.003370786585799482,2.0000003047648285,1.8512737,0.14872664887341003,低比值 (容性主导),薄环流
529,0.02,12.6,0.0015873015036405073,7.999999942434371,7.8135824,0.1864175220852502,低比值 (容性主导),薄环流
530,0.04,16.199999,0.002469135921553272,6.00000006321119,5.7429814,0.25701862934278186,低比值 (容性主导),薄环流
531,0.02,11.6,0.0017241378356495378,20.00000003883293,20.176329,0.17632862022468743,低比值 (容性主导),厚环流
532,0.12,19.6,0.006122448723272433,10.000000026922422,9.761583,0.2384166986753513,中比值 (过渡区),中等环流
533,0.1,16.199999,0.006172840033839388,4.000000183988009,3.6639366,0.33606356899777445,中比值 (过渡区),薄环流
534,0.04,5.6,0.007142857103568465,12.000000008778036,11.899803,0.10019684715694233,中比值 (过渡区),中等环流
535,0.06,18.6,0.003225806313178615,16.0000000751217,16.177898,0.17789833186072102,低比值 (容性主导),中等环流
536,0.12,5.6,0.021428571310705396,2.0000003047648285,2.0798836,0.07988327067462464,高比值 (阻性主导),薄环流
537,0.06,18.2,0.0032967030846381288,18.000000159609748,18.201366,0.20136626495079923,低比值 (容性主导),厚环流
538,0.08,12.8,0.006249999766681079,18.000000159609748,17.911934,0.08806626068396639,中比值 (过渡区),厚环流
